time,exit_time,direction,entry,exit,lot,pnl,result,regime,ai_score,spread,slippage
2025-08-05 23:30,2025-08-06 01:00,BUY,3383.15611,3376.73652,0.02,-12.84,SL,HIGH_VOLATILITY,0.7527,0.5,0.01
2025-08-07 01:00,2025-08-11 07:00,BUY,3378.07593,3363.48998,0.01,-14.59,SL,HIGH_VOLATILITY,0.7832,0.5,0.19
2025-08-14 20:00,2025-08-15 03:30,SELL,3335.52765,3343.30038,0.02,-15.55,SL,HIGH_VOLATILITY,0.8575,0.5,0.13
2025-08-15 20:30,2025-08-18 00:00,SELL,3335.21184,3341.06008,0.02,-11.7,SL,HIGH_VOLATILITY,0.8576,0.5,0.12
2025-08-19 12:30,2025-08-20 13:30,SELL,3334.721,3346.32358,0.01,-11.6,SL,HIGH_VOLATILITY,0.8424,0.5,0.1
2025-08-25 11:30,2025-08-25 23:00,BUY,3370.60054,3360.79148,0.01,-9.81,SL,HIGH_VOLATILITY,0.833,0.5,0.15
2025-08-26 04:30,2025-08-28 13:30,BUY,3377.45428,3409.00107,0.01,31.55,TP,HIGH_VOLATILITY,0.7807,0.5,0.03
2025-09-03 04:30,2025-09-03 16:00,BUY,3536.89188,3567.86937,0.01,30.98,TP,HIGH_VOLATILITY,0.7754,0.5,0.09
2025-09-05 03:00,2025-09-05 13:30,BUY,3555.13463,3589.16192,0.01,34.03,TP,HIGH_VOLATILITY,0.8489,0.5,0.06
2025-09-09 09:00,2025-09-09 14:30,BUY,3653.73396,3638.35335,0.01,-15.38,SL,HIGH_VOLATILITY,0.8963,0.5,0.2
2025-09-10 04:30,2025-09-11 05:30,BUY,3642.9491,3628.58714,0.01,-14.36,SL,HIGH_VOLATILITY,0.8609,0.5,0.01
2025-09-12 01:00,2025-09-15 01:00,BUY,3642.66542,3628.85011,0.01,-13.82,SL,HIGH_VOLATILITY,0.8566,0.5,0.14
2025-09-18 09:00,2025-09-18 13:30,BUY,3671.18834,3632.19734,0.01,-38.99,SL,HIGH_VOLATILITY,0.8162,0.5,0.03
2025-09-19 13:30,2025-09-22 06:30,BUY,3663.29753,3718.01801,0.01,54.72,TP,HIGH_VOLATILITY,0.7573,0.5,0.15
2025-09-25 08:00,2025-09-25 12:30,BUY,3757.54874,3734.76209,0.01,-22.79,SL,HIGH_VOLATILITY,0.7864,0.5,0.17
2025-09-26 06:00,2025-09-29 00:30,BUY,3751.68151,3783.91115,0.01,32.23,TP,HIGH_VOLATILITY,0.827,0.5,0.15
2025-09-30 16:00,2025-10-06 03:30,BUY,3843.75506,3929.46249,0.01,85.71,TP,HIGH_VOLATILITY,0.791,0.5,0.1
2025-10-07 14:30,2025-10-08 16:30,BUY,3985.60527,4058.61402,0.01,73.01,TP,HIGH_VOLATILITY,0.8884,0.5,0.03
